-5.05050505051 3.94542853593e-12
-4.94949494949 1.94340360629e-11
-4.84848484848 6.14630087677e-11
-4.74747474747 1.68691691772e-10
-4.64646464646 4.34970548933e-10
-4.54545454545 1.08207295788e-09
-4.44444444444 2.62257764558e-09
-4.34343434343 6.21598316679e-09
-4.24242424242 1.44294280718e-08
-4.14141414141 3.28253261653e-08
-4.0404040404 7.31978325939e-08
-3.93939393939 1.6001554853e-07
-3.83838383838 3.42941638983e-07
-3.73737373737 7.20577092968e-07
-3.63636363636 1.48438374406e-06
-3.53535353535 2.99791021185e-06
-3.43434343434 5.93605605087e-06
-3.33333333333 1.15234925686e-05
-3.23232323232 2.19319199539e-05
-3.13131313131 4.09237214957e-05
-3.0303030303 7.48650377273e-05
-2.92929292929 0.00013427276824
-2.82828282828 0.000236102897514
-2.72727272727 0.000407022756758
-2.62626262626 0.000687922635045
-2.52525252525 0.00113989169115
-2.42424242424 0.00185178353727
-2.32323232323 0.00294930080185
-2.22222222222 0.00460521309627
-2.12121212121 0.00704988144919
-2.0202020202 0.0105807131998
-1.91919191919 0.0155685712376
-1.81818181818 0.0224586123357
-1.71717171717 0.0317626770319
-1.61616161616 0.0440403730774
-1.51515151515 0.0598665593574
-1.41414141414 0.0797841740595
-1.31313131313 0.104243286497
-1.21212121212 0.133529764651
-1.11111111111 0.167689741963
-1.0101010101 0.206458671509
-0.909090909091 0.24920559695
-0.808080808081 0.294903764865
-0.707070707071 0.342137400318
-0.606060606061 0.389151187411
-0.505050505051 0.433943938856
-0.40404040404 0.474401717433
-0.30303030303 0.508459254895
-0.20202020202 0.534273060049
-0.10101010101 0.550386237399
0.0 0.555864576309
0.10101010101 0.550386237399
0.20202020202 0.534273060049
0.30303030303 0.508459254895
0.40404040404 0.474401717433
0.505050505051 0.433943938856
0.606060606061 0.389151187411
0.707070707071 0.342137400318
0.808080808081 0.294903764865
0.909090909091 0.24920559695
1.0101010101 0.206458671509
1.11111111111 0.167689741963
1.21212121212 0.133529764651
1.31313131313 0.104243286497
1.41414141414 0.0797841740595
1.51515151515 0.0598665593574
1.61616161616 0.0440403730774
1.71717171717 0.0317626770319
1.81818181818 0.0224586123357
1.91919191919 0.0155685712376
2.0202020202 0.0105807131998
2.12121212121 0.00704988144919
2.22222222222 0.00460521309627
2.32323232323 0.00294930080185
2.42424242424 0.00185178353727
2.52525252525 0.00113989169115
2.62626262626 0.000687922635045
2.72727272727 0.000407022756758
2.82828282828 0.000236102897514
2.92929292929 0.00013427276824
3.0303030303 7.48650377273e-05
3.13131313131 4.09237214957e-05
3.23232323232 2.19319199539e-05
3.33333333333 1.15234925686e-05
3.43434343434 5.93605605087e-06
3.53535353535 2.99791021185e-06
3.63636363636 1.48438374406e-06
3.73737373737 7.20577092968e-07
3.83838383838 3.42941638983e-07
3.93939393939 1.6001554853e-07
4.0404040404 7.31978325939e-08
4.14141414141 3.28253261653e-08
4.24242424242 1.44294280718e-08
4.34343434343 6.21598316679e-09
4.44444444444 2.62257764558e-09
4.54545454545 1.08207295788e-09
4.64646464646 4.34970548934e-10
4.74747474747 1.68691691772e-10
4.84848484848 6.14630087677e-11
4.94949494949 1.94340360629e-11
5.05050505051 3.94542853593e-12
